seq,rtt_ms,status
5407,5.263700,OK
5408,4.677000,OK
5409,6.518300,OK
5410,4.361400,OK
5411,4.323200,OK
5412,4.504200,OK
5413,4.309500,OK
5414,4.411200,OK
5415,4.528600,OK
5416,4.604600,OK
5417,4.438200,OK
5418,4.526900,OK
5419,4.485000,OK
5420,4.499700,OK
5421,4.364200,OK
5422,4.602500,OK
5423,4.658500,OK
5424,4.671300,OK
5425,4.429400,OK
5426,5.168500,OK
5427,5.624000,OK
5428,4.990700,OK
5429,4.839200,OK
5430,4.561600,OK
5431,4.548800,OK
5432,4.628700,OK
5433,4.835300,OK
5434,4.709900,OK
5435,4.937800,OK
5436,4.760100,OK
5437,4.719800,OK
5438,4.674300,OK
5439,4.566800,OK
5440,4.600800,OK
5441,5.482900,OK
5442,5.099300,OK
5443,5.080800,OK
5444,4.944500,OK
5445,4.991500,OK
5446,4.715400,OK
5447,4.971300,OK
5448,5.466900,OK
5449,4.945100,OK
5450,4.806400,OK
5451,5.618900,OK
5452,4.865100,OK
5453,4.826500,OK
5454,4.894300,OK
5455,5.013400,OK
5456,4.784200,OK
5457,3.973300,OK
5458,3.781700,OK
5459,3.785500,OK
5460,4.100100,OK
5461,4.000600,OK
5462,3.681700,OK
5463,4.172300,OK
5464,3.888700,OK
5465,4.609500,OK
5466,3.872100,OK
5467,3.933200,OK
5468,4.136400,OK
5469,3.852900,OK
5470,3.821200,OK
5471,4.145800,OK
5472,3.820900,OK
5473,3.822900,OK
5474,4.577400,OK
5475,4.298700,OK
5476,3.896400,OK
5477,4.707700,OK
5478,4.081200,OK
5479,4.213200,OK
5480,4.398500,OK
5481,4.195400,OK
5482,4.038900,OK
5483,3.823900,OK
5484,4.793700,OK
5485,4.789900,OK
5486,4.291700,OK
5487,4.064300,OK
5488,4.050100,OK
5489,4.575900,OK
5490,4.596900,OK
5491,3.948600,OK
5492,3.995600,OK
5493,4.082500,OK
5494,4.825200,OK
5495,4.683500,OK
5496,4.632200,OK
5497,3.983900,OK
5498,4.116600,OK
5499,4.020300,OK
5500,4.528700,OK
5501,4.920300,OK
5502,4.949300,OK
5503,4.863500,OK
5504,4.724900,OK
5505,4.820100,OK
5506,4.027100,OK
5507,4.056400,OK
5508,4.927700,OK
5509,4.924100,OK
5510,4.034400,OK
5511,4.456100,OK
5512,4.439400,OK
5513,4.814600,OK
5514,4.375300,OK
5515,4.198200,OK
5516,5.016900,OK
5517,4.672200,OK
5518,4.934600,OK
5519,5.018500,OK
5520,4.682900,OK
5521,4.904600,OK
5522,4.810300,OK
5523,4.949400,OK
5524,4.795300,OK
5525,4.915000,OK
5526,4.891800,OK
5527,4.941700,OK
5528,5.079500,OK
5529,4.981400,OK
5530,4.608800,OK
5531,4.762300,OK
5532,5.027800,OK
5533,5.119900,OK
5534,4.872500,OK
5535,4.934700,OK
5536,5.245600,OK
5537,4.273500,OK
5538,4.484300,OK
5539,4.587200,OK
5540,4.730800,OK
5541,4.903700,OK
5542,4.863000,OK
5543,4.369800,OK
5544,4.289300,OK
5545,4.989100,OK
5546,4.430400,OK
5547,4.910800,OK
5548,4.936000,OK
5549,4.848700,OK
5550,5.242700,OK
5551,4.894100,OK
5552,4.623200,OK
5553,4.922200,OK
5554,4.592000,OK
5555,5.468100,OK
5556,4.461400,OK
5557,5.316900,OK
5558,4.700900,OK
5559,5.294100,OK
5560,4.962400,OK
5561,5.157100,OK
5562,5.438000,OK
5563,5.323000,OK
5564,5.637900,OK
5565,4.837000,OK
5566,5.151000,OK
5567,5.475600,OK
5568,4.937200,OK
5569,4.658400,OK
5570,5.110100,OK
5571,5.127600,OK
5572,4.751000,OK
5573,4.894700,OK
5574,5.072600,OK
5575,4.758200,OK
5576,4.763000,OK
5577,5.002600,OK
5578,4.754100,OK
5579,3.897000,OK
5580,4.119400,OK
5581,4.179800,OK
5582,4.370700,OK
5583,4.559500,OK
5584,4.357100,OK
5585,4.155200,OK
5586,3.839100,OK
5587,4.583200,OK
5588,3.755600,OK
5589,3.987100,OK
5590,4.412400,OK
5591,3.906800,OK
5592,3.877800,OK
5593,4.135100,OK
5594,3.799900,OK
5595,3.910300,OK
5596,4.072700,OK
5597,3.966400,OK
5598,3.882000,OK
5599,4.246000,OK
5600,5.311500,OK
5601,5.183100,OK
5602,4.115100,OK
5603,4.675700,OK
5604,4.569000,OK
5605,3.935400,OK
5606,5.074700,OK
5607,4.231700,OK
5608,4.721000,OK
5609,4.842000,OK
5610,4.810100,OK
5611,4.195300,OK
5612,4.870400,OK
5613,4.879600,OK
5614,4.592800,OK
5615,4.569100,OK
5616,4.801800,OK
5617,5.703200,OK
5618,4.089100,OK
5619,4.846500,OK
5620,4.809500,OK
5621,4.727300,OK
5622,4.834100,OK
5623,4.500100,OK
5624,4.911800,OK
5625,4.833400,OK
5626,4.731400,OK
5627,4.980300,OK
5628,5.073700,OK
5629,4.825600,OK
5630,4.781400,OK
5631,4.720500,OK
5632,4.848400,OK
5633,4.895000,OK
5634,4.822400,OK
5635,4.867500,OK
5636,5.112500,OK
5637,5.030200,OK
5638,4.860300,OK
5639,4.758800,OK
5640,4.860100,OK
5641,4.988800,OK
5642,4.286100,OK
5643,4.979500,OK
5644,4.898400,OK
5645,4.894500,OK
5646,5.085900,OK
5647,4.766800,OK
5648,4.792900,OK
5649,4.923000,OK
5650,4.847700,OK
5651,4.748200,OK
5652,4.290300,OK
5653,4.382300,OK
5654,4.385500,OK
5655,4.349100,OK
5656,5.100400,OK
5657,4.797400,OK
5658,4.937800,OK
5659,5.221900,OK
5660,4.782000,OK
5661,4.868900,OK
5662,5.168200,OK
5663,4.634600,OK
5664,5.190900,OK
5665,4.713400,OK
5666,4.690100,OK
5667,4.749900,OK
5668,4.209300,OK
5669,4.930300,OK
5670,5.044400,OK
5671,4.891900,OK
5672,4.656600,OK
5673,4.970700,OK
5674,4.593200,OK
5675,4.710400,OK
5676,5.053600,OK
5677,4.767400,OK
5678,4.781300,OK
5679,4.648400,OK
5680,4.700800,OK
5681,4.701900,OK
5682,4.494000,OK
5683,5.147000,OK
5684,4.840500,OK
5685,4.879900,OK
5686,4.851400,OK
5687,5.162700,OK
5688,4.695400,OK
5689,4.918600,OK
5690,4.652600,OK
5691,5.380000,OK
5692,5.047700,OK
5693,4.865000,OK
5694,4.820600,OK
5695,5.001300,OK
5696,4.677800,OK
5697,5.435100,OK
5698,5.526900,OK
5699,4.943400,OK
5700,5.043000,OK
5701,5.009900,OK
5702,5.494400,OK
5703,5.249700,OK
5704,4.870600,OK
5705,5.638900,OK
5706,4.928600,OK
5707,3.860300,OK
5708,4.171500,OK
5709,4.120600,OK
5710,3.859900,OK
5711,3.736800,OK
5712,4.153700,OK
5713,3.877300,OK
5714,3.947500,OK
5715,4.392100,OK
5716,4.637600,OK
5717,4.630900,OK
5718,3.744400,OK
5719,3.970200,OK
5720,4.700200,OK
5721,3.874800,OK
5722,3.803700,OK
5723,4.454800,OK
5724,4.691100,OK
5725,3.920500,OK
5726,4.841400,OK
5727,4.655800,OK
5728,3.777300,OK
5729,4.762700,OK
5730,3.929500,OK
5731,3.871700,OK
5732,3.840700,OK
5733,4.132500,OK
5734,4.203000,OK
5735,4.745900,OK
5736,4.603100,OK
5737,4.013100,OK
5738,4.026700,OK
5739,4.086700,OK
5740,3.958300,OK
5741,3.910600,OK
5742,4.346300,OK
5743,4.348800,OK
5744,4.056200,OK
5745,4.263400,OK
5746,4.116100,OK
5747,4.084400,OK
5748,4.092500,OK
5749,4.976300,OK
5750,4.886900,OK
5751,4.048300,OK
5752,4.941300,OK
5753,4.064500,OK
5754,4.898100,OK
5755,4.933700,OK
5756,4.754600,OK
5757,5.632000,OK
5758,4.277000,OK
5759,4.903400,OK
5760,4.396000,OK
5761,4.385500,OK
5762,4.398200,OK
5763,4.291200,OK
5764,4.039000,OK
5765,4.321400,OK
5766,4.308700,OK
5767,4.296800,OK
5768,4.203100,OK
5769,4.088000,OK
5770,4.831000,OK
5771,4.862500,OK
5772,4.802900,OK
5773,5.081000,OK
5774,4.592000,OK
5775,4.784400,OK
5776,4.884100,OK
5777,5.157300,OK
5778,4.906100,OK
5779,4.997300,OK
5780,4.904700,OK
5781,5.240000,OK
5782,4.646700,OK
5783,4.759400,OK
5784,4.701900,OK
5785,4.365200,OK
5786,5.022700,OK
5787,4.812600,OK
5788,4.912600,OK
5789,4.920300,OK
5790,4.972500,OK
5791,5.163700,OK
5792,4.765900,OK
5793,4.486800,OK
5794,4.908600,OK
5795,4.863800,OK
5796,4.705600,OK
5797,4.850000,OK
5798,4.803800,OK
5799,5.092000,OK
5800,4.703500,OK
5801,4.899500,OK
5802,4.813200,OK
5803,4.830600,OK
5804,4.783600,OK
5805,5.273100,OK
5806,4.788400,OK
5807,5.559500,OK
5808,4.879100,OK
5809,4.831400,OK
5810,4.990400,OK
5811,4.737200,OK
5812,4.960800,OK
5813,4.633700,OK
5814,4.808100,OK
5815,4.900900,OK
5816,4.941000,OK
5817,5.679200,OK
5818,4.904600,OK
5819,5.243400,OK
5820,4.896700,OK
5821,4.898700,OK
5822,4.736700,OK
5823,4.960800,OK
5824,3.818000,OK
5825,5.029600,OK
5826,4.175400,OK
5827,3.904500,OK
5828,4.179900,OK
5829,4.337300,OK
5830,4.628100,OK
5831,3.870900,OK
5832,3.962800,OK
5833,3.835500,OK
5834,3.807700,OK
5835,3.904800,OK
5836,4.755200,OK
5837,4.723800,OK
5838,3.768100,OK
5839,4.107200,OK
5840,4.211500,OK
5841,3.859900,OK
5842,3.774000,OK
5843,3.844700,OK
5844,5.096200,OK
5845,3.791400,OK
5846,4.044200,OK
5847,3.904600,OK
5848,3.936400,OK
5849,4.770800,OK
5850,3.851400,OK
5851,3.837800,OK
5852,4.283500,OK
5853,3.896800,OK
5854,4.099500,OK
5855,4.098200,OK
5856,4.842500,OK
5857,4.838300,OK
5858,3.958600,OK
5859,4.015800,OK
5860,4.838200,OK
5861,4.170600,OK
5862,3.927200,OK
5863,4.772200,OK
5864,4.069100,OK
5865,4.835800,OK
5866,4.722400,OK
5867,4.006600,OK
5868,4.064100,OK
5869,4.597900,OK
5870,4.158000,OK
5871,4.352400,OK
5872,4.736800,OK
5873,4.081500,OK
5874,4.271300,OK
5875,4.670300,OK
5876,4.770600,OK
5877,4.656200,OK
5878,4.909700,OK
5879,4.967300,OK
5880,4.649100,OK
5881,4.870000,OK
5882,5.065500,OK
5883,4.837100,OK
5884,4.907200,OK
5885,5.013800,OK
5886,4.097700,OK
5887,4.133000,OK
5888,4.108500,OK
5889,4.083200,OK
5890,5.033000,OK
5891,4.365500,OK
5892,4.865900,OK
5893,4.765800,OK
5894,4.670600,OK
5895,5.005000,OK
5896,4.588400,OK
5897,5.248100,OK
5898,4.588300,OK
5899,4.700600,OK
5900,5.027300,OK
5901,4.923100,OK
5902,4.391200,OK
5903,5.317900,OK
5904,5.287500,OK
5905,4.942300,OK
5906,4.674800,OK
5907,4.679400,OK
5908,4.683600,OK
5909,4.926100,OK
5910,4.807600,OK
5911,5.043700,OK
5912,4.922000,OK
5913,4.880500,OK
5914,4.764600,OK
5915,4.650300,OK
5916,5.304900,OK
5917,5.324400,OK
5918,5.169600,OK
5919,5.398900,OK
5920,4.751300,OK
5921,4.992800,OK
5922,5.337700,OK
5923,5.276100,OK
5924,4.871800,OK
5925,4.909000,OK
5926,4.725000,OK
5927,5.039300,OK
5928,4.682500,OK
5929,4.726600,OK
5930,5.448500,OK
5931,4.905900,OK
5932,5.068700,OK
5933,4.658800,OK
5934,4.899800,OK
5935,6.525900,OK
5936,5.332200,OK
5937,5.459000,OK
5938,5.369400,OK
5939,4.223100,OK
5940,4.098400,OK
5941,4.173000,OK
5942,3.874300,OK
5943,4.030400,OK
5944,4.147500,OK
5945,3.866200,OK
5946,4.681000,OK
5947,4.675800,OK
5948,3.841900,OK
5949,4.052100,OK
5950,3.885000,OK
5951,3.965100,OK
5952,4.540600,OK
5953,3.932600,OK
5954,4.006500,OK
5955,3.953800,OK
5956,4.138500,OK
5957,3.741100,OK
5958,4.684000,OK
5959,3.991300,OK
5960,3.872300,OK
5961,4.529800,OK
5962,4.382400,OK
5963,4.069200,OK
5964,4.382300,OK
5965,3.901500,OK
5966,4.096800,OK
5967,4.436300,OK
5968,4.225500,OK
5969,4.023700,OK
5970,4.213900,OK
5971,3.937500,OK
5972,4.013100,OK
5973,4.666800,OK
5974,3.956100,OK
5975,3.998500,OK
5976,4.095600,OK
5977,4.783800,OK
5978,4.042800,OK
5979,4.541100,OK
5980,4.592900,OK
5981,4.989200,OK
5982,4.614700,OK
5983,4.920400,OK
5984,4.912000,OK
5985,4.718900,OK
5986,4.279900,OK
5987,4.972300,OK
5988,4.887700,OK
5989,4.886900,OK
5990,5.057600,OK
5991,4.855600,OK
5992,5.084900,OK
5993,4.781500,OK
5994,5.868400,OK
5995,4.137700,OK
5996,4.230700,OK
5997,4.996500,OK
5998,4.111400,OK
5999,4.114000,OK
6000,4.987700,OK
6001,4.863900,OK
6002,4.792600,OK
6003,4.980200,OK
6004,4.991500,OK
6005,5.109500,OK
6006,4.913700,OK
6007,5.115400,OK
6008,4.916000,OK
6009,4.947600,OK
6010,4.725800,OK
6011,4.669000,OK
6012,4.771100,OK
6013,4.773000,OK
6014,4.750500,OK
6015,4.921400,OK
6016,4.943200,OK
6017,5.023400,OK
6018,5.129400,OK
6019,5.081700,OK
6020,4.457300,OK
6021,4.862700,OK
6022,4.438100,OK
6023,5.009000,OK
6024,4.838700,OK
6025,4.865400,OK
6026,4.819200,OK
6027,4.847800,OK
6028,4.768300,OK
6029,5.065800,OK
6030,4.668700,OK
6031,4.839400,OK
6032,4.708800,OK
6033,5.143000,OK
6034,5.368300,OK
6035,4.044500,OK
6036,5.178000,OK
6037,5.128000,OK
6038,4.667000,OK
6039,4.878400,OK
6040,5.002700,OK
6041,4.834200,OK
6042,4.696900,OK
6043,5.519200,OK
6044,4.853800,OK
6045,5.044900,OK
6046,4.789700,OK
6047,5.050800,OK
6048,4.859100,OK
6049,4.980400,OK
6050,5.277700,OK
6051,4.842300,OK
6052,5.210400,OK
6053,4.661400,OK
6054,3.925700,OK
6055,4.235100,OK
6056,4.107300,OK
6057,4.318500,OK
6058,4.122600,OK
6059,4.070600,OK
6060,3.898000,OK
6061,4.694400,OK
6062,3.762300,OK
6063,4.439500,OK
6064,3.739300,OK
6065,4.335000,OK
6066,3.871400,OK
6067,4.047700,OK
6068,3.852500,OK
6069,4.041500,OK
6070,4.919700,OK
6071,3.941500,OK
6072,4.280900,OK
6073,3.808600,OK
6074,3.974400,OK
6075,3.987000,OK
6076,3.927900,OK
6077,4.663000,OK
6078,3.914900,OK
6079,4.549200,OK
6080,4.657400,OK
6081,3.897600,OK
6082,3.984000,OK
6083,4.499000,OK
6084,4.775100,OK
6085,4.516600,OK
6086,3.950200,OK
6087,4.162200,OK
6088,4.597200,OK
6089,4.074400,OK
6090,4.053100,OK
6091,4.636200,OK
6092,5.216100,OK
6093,4.557800,OK
6094,4.851400,OK
6095,4.293400,OK
6096,4.330200,OK
6097,4.931900,OK
6098,4.834400,OK
6099,4.941600,OK
6100,4.059500,OK
6101,4.970800,OK
6102,4.999100,OK
6103,4.830000,OK
6104,4.877000,OK
6105,4.684500,OK
6106,4.762000,OK
6107,5.062000,OK
6108,4.714600,OK
6109,4.769000,OK
6110,4.692100,OK
6111,4.922100,OK
6112,5.131700,OK
6113,4.864800,OK
6114,4.326800,OK
6115,4.569700,OK
6116,4.325900,OK
6117,4.362400,OK
6118,4.180900,OK
6119,5.116900,OK
6120,4.663100,OK
6121,4.924500,OK
6122,4.295000,OK
6123,4.950900,OK
6124,4.402000,OK
6125,4.787100,OK
6126,4.740000,OK
6127,4.706500,OK
6128,5.085600,OK
6129,4.882800,OK
6130,5.063400,OK
6131,5.057000,OK
6132,5.152100,OK
6133,5.167700,OK
6134,4.875900,OK
6135,4.894600,OK
6136,5.134700,OK
6137,5.149000,OK
6138,5.220200,OK
6139,5.205800,OK
6140,5.636500,OK
6141,5.016100,OK
6142,5.388700,OK
6143,5.020800,OK
6144,5.064800,OK
6145,4.807000,OK
6146,4.979100,OK
6147,5.169600,OK
6148,5.759600,OK
6149,5.120800,OK
6150,4.769200,OK
6151,4.975600,OK
6152,4.751200,OK
6153,5.142200,OK
6154,4.878200,OK
6155,4.574200,OK
6156,4.022500,OK
6157,5.544500,OK
6158,5.600400,OK
6159,4.769100,OK
6160,4.829100,OK
6161,4.745000,OK
6162,4.960800,OK
6163,4.784800,OK
6164,3.852700,OK
6165,3.955000,OK
6166,3.888400,OK
6167,3.931800,OK
6168,3.856000,OK
6169,3.775000,OK
6170,3.777200,OK
6171,4.175000,OK
6172,4.689100,OK
6173,4.005100,OK
6174,5.091100,OK
6175,3.892500,OK
6176,4.567600,OK
6177,3.887500,OK
6178,3.885400,OK
6179,4.052800,OK
6180,3.895100,OK
6181,3.953000,OK
6182,4.051800,OK
6183,3.792800,OK
6184,4.021800,OK
6185,4.033300,OK
6186,4.141400,OK
6187,4.743700,OK
6188,4.029700,OK
6189,4.719100,OK
6190,3.918300,OK
6191,4.255800,OK
6192,4.223400,OK
6193,5.694100,OK
6194,3.991500,OK
6195,4.737700,OK
6196,4.684200,OK
6197,3.975100,OK
6198,3.963200,OK
6199,4.028200,OK
6200,4.800700,OK
6201,4.156500,OK
6202,4.694600,OK
6203,4.814800,OK
6204,4.639500,OK
6205,4.772600,OK
6206,4.004800,OK
6207,4.738000,OK
6208,4.054100,OK
6209,4.948000,OK
6210,4.843400,OK
6211,4.873900,OK
6212,4.882500,OK
6213,4.765200,OK
6214,4.837900,OK
6215,4.120400,OK
6216,4.846300,OK
6217,5.004500,OK
6218,4.685300,OK
6219,4.059200,OK
6220,5.036100,OK
6221,4.976100,OK
6222,5.262300,OK
6223,4.747900,OK
6224,4.978900,OK
6225,4.955700,OK
6226,4.998000,OK
6227,5.811500,OK
6228,4.432300,OK
6229,4.876900,OK
6230,5.566900,OK
6231,5.082100,OK
6232,4.495100,OK
6233,4.291700,OK
6234,5.089800,OK
6235,4.939600,OK
6236,4.713200,OK
6237,4.464900,OK
6238,5.406700,OK
6239,4.381700,OK
6240,4.627600,OK
6241,5.014300,OK
6242,4.886200,OK
6243,4.342800,OK
6244,5.100100,OK
6245,5.005800,OK
6246,4.692200,OK
6247,4.821600,OK
6248,5.236600,OK
6249,4.716300,OK
6250,4.480500,OK
6251,5.386500,OK
6252,4.847000,OK
6253,4.740900,OK
6254,4.693800,OK
6255,4.866700,OK
6256,4.858900,OK
6257,4.842400,OK
6258,5.038400,OK
6259,5.029000,OK
6260,4.209100,OK
6261,4.697500,OK
6262,4.679600,OK
6263,4.915500,OK
6264,4.685200,OK
6265,4.742000,OK
6266,4.976300,OK
6267,4.533200,OK
6268,5.279100,OK
6269,5.167000,OK
6270,4.745500,OK
6271,4.980900,OK
6272,5.234300,OK
6273,5.014900,OK
6274,4.924900,OK
6275,4.927100,OK
6276,4.889900,OK
6277,5.253100,OK
6278,4.092400,OK
6279,3.852800,OK
6280,3.794600,OK
6281,4.173300,OK
6282,3.848400,OK
6283,4.588200,OK
6284,4.230400,OK
6285,3.730800,OK
6286,4.359500,OK
6287,4.033800,OK
6288,4.136100,OK
6289,4.230800,OK
6290,4.394600,OK
6291,4.121600,OK
6292,4.371100,OK
6293,4.436700,OK
6294,4.831300,OK
6295,5.424900,OK
6296,4.065700,OK
6297,4.650400,OK
6298,4.769700,OK
6299,4.717800,OK
6300,4.433400,OK
6301,4.788200,OK
6302,4.262200,OK
6303,4.577300,OK
6304,3.824300,OK
6305,4.003300,OK
6306,4.756700,OK
6307,3.838900,OK
6308,4.862200,OK
6309,4.698300,OK
6310,4.872100,OK
6311,4.141300,OK
6312,4.730000,OK
6313,3.934200,OK
6314,4.210200,OK
6315,4.853500,OK
6316,4.840100,OK
6317,4.760200,OK
6318,4.819100,OK
6319,4.840200,OK
6320,4.670000,OK
6321,4.901500,OK
6322,5.030900,OK
6323,4.674000,OK
6324,4.761400,OK
6325,4.542800,OK
6326,4.948100,OK
6327,4.897200,OK
6328,4.134200,OK
6329,5.027300,OK
6330,4.993100,OK
6331,4.876700,OK
6332,4.896000,OK
6333,4.250900,OK
6334,4.236700,OK
6335,4.769500,OK
6336,4.794700,OK
6337,4.181800,OK
6338,4.821000,OK
6339,4.740200,OK
6340,4.583700,OK
6341,4.847600,OK
6342,5.079400,OK
6343,4.936300,OK
6344,5.009200,OK
6345,4.709600,OK
6346,4.866700,OK
6347,4.861500,OK
6348,5.100900,OK
6349,4.634700,OK
6350,5.167500,OK
6351,5.307700,OK
6352,4.848200,OK
6353,4.746400,OK
6354,4.976200,OK
6355,4.911900,OK
6356,5.240100,OK
6357,5.138200,OK
6358,4.938300,OK
6359,4.966900,OK
6360,4.998000,OK
6361,4.884300,OK
6362,4.591600,OK
6363,5.271500,OK
6364,5.392000,OK
6365,4.767100,OK
6366,4.948900,OK
6367,4.726200,OK
6368,4.850200,OK
6369,4.905700,OK
6370,4.594100,OK
6371,4.860700,OK
6372,4.791800,OK
6373,4.739600,OK
6374,5.094400,OK
6375,5.491900,OK
6376,4.781100,OK
6377,4.923900,OK
6378,4.906200,OK
6379,4.904400,OK
6380,5.212100,OK
6381,5.065000,OK
6382,5.096800,OK
6383,5.457800,OK
6384,4.671700,OK
6385,3.813200,OK
6386,3.976100,OK
6387,3.791500,OK
6388,4.487700,OK
6389,3.912800,OK
6390,3.786200,OK
6391,4.304600,OK
6392,3.911900,OK
6393,3.767500,OK
6394,4.571300,OK
6395,4.698700,OK
6396,3.846900,OK
6397,3.825900,OK
6398,3.784900,OK
6399,3.835900,OK
6400,4.511900,OK
6401,4.719400,OK
6402,4.226300,OK
6403,4.300400,OK
6404,4.128100,OK
6405,4.252900,OK
6406,4.019700,OK
6407,4.175300,OK
6408,4.802200,OK
6409,4.262700,OK
6410,4.096000,OK
6411,3.876200,OK
6412,4.601300,OK
6413,4.774500,OK
6414,4.164300,OK
6415,4.602800,OK
6416,4.996900,OK
6417,4.936200,OK
6418,4.767300,OK
6419,4.832000,OK
6420,4.136700,OK
6421,4.832200,OK
6422,5.010400,OK
6423,4.914300,OK
6424,4.817400,OK
6425,4.658700,OK
6426,4.153500,OK
6427,4.363500,OK
6428,4.511900,OK
6429,4.243600,OK
6430,4.823500,OK
6431,4.375800,OK
6432,4.824300,OK
6433,4.999900,OK
6434,4.670900,OK
6435,4.864100,OK
6436,4.890800,OK
6437,4.884200,OK
6438,4.868200,OK
6439,4.196100,OK
6440,4.190300,OK
6441,4.340200,OK
6442,4.444500,OK
6443,4.978900,OK
6444,4.842700,OK
6445,5.060000,OK
6446,4.741200,OK
6447,4.910000,OK
6448,5.160100,OK
6449,4.147400,OK
6450,4.539200,OK
6451,4.912200,OK
6452,4.295300,OK
6453,4.966300,OK
6454,5.002500,OK
6455,4.823700,OK
6456,4.541800,OK
6457,4.757400,OK
6458,5.140500,OK
6459,4.723400,OK
6460,5.073700,OK
6461,5.021200,OK
6462,4.729100,OK
6463,4.837500,OK
6464,4.841700,OK
6465,4.950000,OK
6466,4.580700,OK
6467,4.330300,OK
6468,4.356800,OK
6469,5.179700,OK
6470,5.203400,OK
6471,5.101800,OK
6472,4.830700,OK
6473,5.083500,OK
6474,5.358200,OK
6475,4.860600,OK
6476,4.925800,OK
6477,4.814800,OK
6478,5.245400,OK
6479,5.218200,OK
6480,4.697100,OK
6481,4.879100,OK
6482,5.165600,OK
6483,4.859500,OK
6484,5.226500,OK
6485,5.427100,OK
6486,5.333100,OK
6487,5.547800,OK
6488,4.769000,OK
6489,5.386600,OK
6490,5.070800,OK
6491,4.971300,OK
6492,5.749100,OK
6493,4.814800,OK
6494,3.659200,OK
6495,3.851500,OK
6496,3.880100,OK
6497,3.734500,OK
6498,4.150500,OK
6499,4.257800,OK
6500,3.914400,OK
6501,4.295700,OK
6502,3.559300,OK
6503,4.361300,OK
6504,4.132000,OK
6505,4.523700,OK
6506,3.827500,OK
6507,4.676400,OK
6508,4.036200,OK
6509,4.800300,OK
6510,4.719100,OK
6511,3.943600,OK
6512,4.586300,OK
6513,3.769400,OK
6514,4.764600,OK
6515,4.443700,OK
6516,3.778800,OK
6517,4.073500,OK
6518,4.504600,OK
6519,4.223300,OK
6520,4.373200,OK
6521,4.553300,OK
6522,3.853500,OK
6523,4.147900,OK
6524,4.719400,OK
6525,4.704600,OK
6526,3.986000,OK
6527,4.603000,OK
6528,3.854000,OK
6529,4.399600,OK
6530,4.562100,OK
6531,5.265200,OK
6532,4.308700,OK
6533,3.960000,OK
6534,5.074200,OK
6535,4.677000,OK
6536,4.786700,OK
6537,3.945800,OK
6538,4.989500,OK
6539,4.100400,OK
6540,4.830500,OK
6541,4.093200,OK
6542,4.068800,OK
6543,4.901000,OK
6544,4.026400,OK
6545,4.802700,OK
6546,4.978100,OK
6547,4.877100,OK
6548,4.833100,OK
6549,4.654200,OK
6550,4.299000,OK
6551,4.292300,OK
6552,4.313600,OK
6553,4.515000,OK
6554,4.246300,OK
6555,4.434100,OK
6556,5.417300,OK
6557,4.338600,OK
6558,4.168500,OK
6559,5.107500,OK
6560,5.026700,OK
6561,4.923200,OK
6562,5.006800,OK
6563,4.611900,OK
6564,5.017500,OK
6565,4.795200,OK
6566,4.633700,OK
6567,4.857500,OK
6568,4.939300,OK
6569,4.739800,OK
6570,4.905900,OK
6571,5.183400,OK
6572,4.488300,OK
6573,4.609300,OK
6574,4.853800,OK
6575,5.201900,OK
6576,4.460400,OK
6577,4.832100,OK
6578,4.287300,OK
6579,4.974500,OK
6580,4.878100,OK
6581,4.748400,OK
6582,5.324500,OK
6583,4.772500,OK
6584,4.712700,OK
6585,5.148700,OK
6586,4.860600,OK
6587,5.097200,OK
6588,4.755900,OK
6589,4.799700,OK
6590,4.556100,OK
6591,4.881900,OK
6592,4.786400,OK
6593,4.551200,OK
6594,4.717800,OK
6595,4.711800,OK
6596,5.023400,OK
6597,4.739500,OK
6598,5.546300,OK
6599,4.882700,OK
6600,5.488700,OK
6601,4.722200,OK
6602,4.915500,OK
6603,4.747800,OK
6604,4.868400,OK
6605,5.590500,OK
6606,4.862400,OK
6607,4.812200,OK
6608,3.741700,OK
6609,4.172400,OK
6610,3.753200,OK
6611,4.724100,OK
6612,3.976600,OK
6613,4.657000,OK
6614,4.545300,OK
6615,4.110400,OK
6616,4.268700,OK
6617,4.206600,OK
6618,3.951500,OK
6619,3.918800,OK
6620,3.730300,OK
6621,3.965900,OK
6622,3.983400,OK
6623,4.621500,OK
6624,4.267700,OK
6625,3.850200,OK
6626,3.999300,OK
6627,5.270700,OK
6628,4.107400,OK
6629,4.702300,OK
6630,3.918200,OK
6631,4.015600,OK
6632,4.758800,OK
6633,3.773600,OK
6634,3.925300,OK
6635,3.951200,OK
6636,3.989700,OK
6637,3.916400,OK
6638,4.159400,OK
6639,3.897600,OK
6640,4.851600,OK
6641,4.153500,OK
6642,4.762100,OK
6643,3.990600,OK
6644,4.166100,OK
6645,4.892600,OK
6646,4.080200,OK
6647,4.909800,OK
6648,4.927700,OK
6649,4.393300,OK
6650,4.074700,OK
6651,4.290000,OK
6652,4.647300,OK
6653,4.854100,OK
6654,4.762400,OK
6655,4.027200,OK
6656,4.614100,OK
6657,4.851000,OK
6658,4.536600,OK
6659,4.871100,OK
6660,4.974600,OK
6661,4.730500,OK
6662,4.215200,OK
6663,4.609600,OK
6664,4.571400,OK
6665,4.943500,OK
6666,4.932700,OK
6667,4.968900,OK
6668,4.697900,OK
6669,4.882100,OK
6670,4.494900,OK
6671,4.341900,OK
6672,4.842500,OK
6673,4.730400,OK
6674,4.886700,OK
6675,4.869300,OK
6676,4.715900,OK
6677,4.737400,OK
